2023/05/09 08:43:37 [error] 11358#11358: *658 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /window-provider.js.map HTTP/2.0", upstream: "http://172.26.0.7:5000/window-provider.js.map", host: "linebot.jobar.shop"
2023/05/09 08:43:38 [error] 11358#11358: *658 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:45:52 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:45:53 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:46:00 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:46:00 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:46:02 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:46:02 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:46:03 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:46:03 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:46:12 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:46:12 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:46:16 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:46:16 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:46:16 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:46:17 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:46:20 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:46:20 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:46:23 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:46:23 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:47:48 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:47:49 [error] 11358#11358: *674 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:51:01 [error] 14217#14217: *730 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:51:01 [error] 14217#14217: *730 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:52:59 [error] 14217#14217: *799 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:53:00 [error] 14217#14217: *799 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:53:26 [error] 14217#14217: *799 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:53:26 [error] 14217#14217: *799 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:53:56 [error] 14217#14217: *799 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:53:56 [error] 14217#14217: *799 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:56:52 [error] 15264#15264: *825 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.3:5050/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:56:52 [error] 15264#15264: *825 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.3:5050/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:58:52 [error] 15678#15678: *853 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.3:5050/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:58:52 [error] 15678#15678: *853 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.3:5050/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
